बिहार में गन्ना उत्पादन के लिए कौन-सा क्षेत्र सबसे अनुकूल है?,उत्तर-पूर्वी बिहार,दक्षिण-पश्चिम बिहार,उत्तर-पश्चिमी बिहार,मगध क्षेत्र,c
बिहार में कितने टन गन्ना से एक टन चीनी प्राप्त होता है ?,1,4,10,20,c
1960 के पूर्व तक भारत की कुल चीनी का लगभग कितना हिस्सा बिहार से प्राप्त होता था ?,आधा,पूरा,एक चौथाई,एक तिहाई,d
बिहार में चर्म उद्योग मुख्य रूप से किस रूप में विस्तृत है?,लघु उद्योग,कुटीर उद्योग,बड़े उद्योग,खानपान उद्योग,b
बिहार के चर्म उद्योग का प्रमुख केंद्र कौन सा है?,पटना,मुजफ्फरपुर,बेतिया,उपरोक्त सभी,d
बाटा की चर्मशोधन और निर्माण इकाइयाँ बिहार के किन स्थानों पर स्थित हैं?,पटना और मोकामा,पटना और आरा,गया और पूर्णिया,नालंदा और भागलपुर,a
1970 के दशक में बिहार राज्य चर्म उद्योग विकास निगम के तहत राज्य में कितने चर्मशोधन कारखाने की स्थापना हुई ?,9,5,7,10,c
रेशमी वस्त्र उद्योग का सबसे अधिक विकास कहाँ हुआ है?,भागलपुर,गया,नवादा,मुजफ्फरपुर,a
औरंगाबाद जिले के किस स्थान पर कालीन और कम्बल बनाए जाते हैं?,मोकामा और छपरा,डालमियानगर और नबादा,ओबरा और दाउदनगर,पटना,c
बरौनी में स्थापित उर्वरक कारखाना किस नाम से प्रसिद्ध है?,बिहार फर्टिलाइजर्स,फर्टिलाइजर्स,उर्वरक फर्टिलाइजर्स,हिंदुस्तान फर्टिलाइजर्स,d 
बिहार का काँच उद्योग किस स्थान पर विकसित है?,पटना और दरभंगा,पटना और भागलपुर,भागलपुर और हाजीपुर,उपरोक्त सभी,d
सीमेंट उद्योग बिहार में कहाँ स्थापित है?,नबादा,डालमियानगर,सीतामढ़ी,जमालपुर,b
कागज उद्योग के लिए मुख्य स्थान कौन सा है?,नवादा,मुजफ्फरपुर,समस्तीपुर,औरंगाबाद,c
बिहार में लाख उद्योग का प्रमुख केंद्र कहाँ है?,गया और नवादा,पटना और रोहतास,मधेपुरा और भागलपुर,मोकामा और जमालपुर,a
पर्यटन उद्योग से बिहार को 2007-08 में कितने लाख का लाभ हुआ?,61.30,120.40,156,177,c
बिहार में औद्योगिक विकास में प्रमुख बाधा क्या है?,कच्चे माल की कमी,संरचनात्मक सुविधाओं की कमी,आधुनिकरण की कमी,उपरोक्त सभी,d
राज्य में पर्यटन उद्योग के विकास के लिए कौन-से स्थल प्रसिद्ध हैं?,राजगीर और बोधगया,पटना साहेब और वैशाली,नालंदा और गया,उपरोक्त सभी,d
बिहार औद्योगिक क्षेत्र विकास प्राधिकरण (बिआडा) ने 2006-07 में 172.45 करोड़ रुपए परियोजना लागत वाली कितनी इकाइयों दी गई ?,15,72,627,500,a 
बिहार में कारगो कॉम्प्लेक्स की स्थापना कहाँ होने जा रही है ?,दरभंगा,गया,पटना,रोहतास,c
जमालपुर में एशिया का पहला रेलवे वर्कशाप कब स्थापित हुआ था ?,1822,1850,1872,1875,d
बिहार के किस जिले में रेलवे चक्का निर्माण उद्योग है?,छपरा,पटना,भागलपुर,गया,a
बिहार में आलू आधारित उद्योग मुख्यतः कहाँ विकसित हैं?,मधेपुरा,गया,नालंदा,राजगीर,c
बिहार में सूचना प्रौद्योगिकी के विकास का प्रमुख स्थान कौन सा है?,मुजफ्फरपुर,पटना,राजगीर,भागलपुर,b
बाढ़ और नबीनगर में क्या निर्माणधीन है ?,बहुद्उद्देशीय परियोजना,उर्वरक उद्योग,सिलिकॉन पार्क,ताप विधुत उद्योग,d
बिहार में सम्पूर्ण देश का कितना प्रतिशत चूना पत्थर प्राप्त होता है ?,2%,5%,10%,40%,b
प्लास्टिक उद्योग कहाँ स्थापित है ?,आलमनगर,मोतीहारी,बेतिया,कहलगाँव,c
बिहार में अन्तर्देशीय कंटेनर डिपो की स्थापना कहाँ होने जा रही है ?,फतुहा,बेतिया,बेगुसराय,नबीनगर,a
ग्राण्ड ट्रंक रोड का निर्माण किसने करवाया था?,अशोक,शेरशाह सूरी,अकबर,औरंगजेब,b
बिहार में सबसे लम्बी सड़क कौन सी है?,NH-31,NH-2,NH-28,NH-80,a
राष्ट्रीय उच्च मार्ग संख्या 2 का अन्य नाम क्या है?,महात्मा गांधी सेतु,ग्राण्ड ट्रंक रोड,स्वर्णिम चतुर्भुज योजना,पूरब पश्चिम कोरीडोर,b
बिहार में राज्य उच्च पथ सड़कों की लम्बाई कुल कितनी है?,3849.22 किमी,7017.25 किमी,81680 किमी,4204.32 किमी,a
बिहार में रेलमार्ग का विकास ब्रिटिशकाल में सर्वप्रथम कब हुआ ?,1853,1855,1860,1870,c
बिहार में कौन सा हवाई अड्डा जयप्रकाश अंतर्राष्ट्रीय हवाई पत्तन के नाम से जाना जाता है?,गया हवाई अड्डा,मुजफ्फरपुर हवाई अड्डा,पटना हवाई अड्डा,भागलपुर हवाई अड्डा,c
ग्रामीण सड़कों की कुल लम्बाई बिहार में कितनी है?,27400 किमी,35861.63 किमी,83261.36 किमी,55000 किमी,c
गंगा नदी पर बनने वाला महात्मा गांधी सेतु बिहार के किन भागों को जोड़ता है?,उत्तर और पश्चिम बिहार,उत्तर और दक्षिण बिहार,पश्चिम और पूर्व बिहार,उत्तर और पूर्व बिहार,b
बिहार में कौन सी नदी नहीं है?,गंडक,गंगा,कोसी,दामोदर,d
बोधगया से बैंकाक की वायु सेवा कितनी बार चलती है?,प्रत्येक दिन,साप्ताहिक,मासिक,तीन दिन प्रति सप्ताह,b
रज्जू मार्ग (Ropeways) का मुख्यतः उपयोग कहाँ किया जाता है?,पटना,राजगीर,रोहतास,पश्चिमी चंपारण,b
बिहार में ग्राण्ड ट्रंक रोड की कितनी लंबाई पड़ती है?,216 किमी,512 किमी,55 किमी,204 किमी,d
जिला स्तरीय सड़कों की देखभाल कौन करता है?,PWD,ग्राम पंचायत,NHAI,रेल मंत्रालय,a
राजगीर से किससे होते हुए बोधगया तक रेल लाईन बिछाया गया है ?,फतुहा,मुरलीगंज,आलमनगर,हिसुआ,d
सोन नदी पर किस जिले में पुल निर्माण हो रहा है?,रोहतास,गया,अरवल,सासाराम,c
2001 तक बिहार में रेल लाइन की कुल लम्बाई कितनी थी ?,6283 किमी,7469 किमी,8149 किमी,5102 किमी,a
महात्मा गांधी सेतु किस नदी पर स्थित है?,सोन नदी,गंडक नदी,कोसी नदी,गंगा नदी,d
गंगा नदी पर कौन सा राष्ट्रीय जलमार्ग विकसित किया गया है?,कोलकाता-वाराणसी,इलाहाबाद-हल्दिया,पटना-भागलपुर,रांची-जमशेदपुर,b
बिहार में ग्रामीण सड़कें कुल सड़कों का कितना प्रतिशत है?,66.41%,77.46%,80.82%,91.42%,b
स्वर्णिम चतुर्भुज योजना के तहत बिहार में कितने किमी सड़कें बनाई गई हैं?,104 किमी,512 किमी,206 किमी,402 किमी,c
बिहार में अन्तर्राष्ट्रीय महत्व के हवाई अड्डे कहाँ विकसित है?,पटना और गया,भागलपुर और पटना,पटना और हजारीबाग,जोगबनी और पटना,a
बिहार में सबसे पहली रेल सेवा कहाँ से प्रारंभ हुई?,पटना से गया,पटना से कोलकाता,पटना से रांची,पटना से हाजीपुर,b
गंगा पर स्टीमर सुविधा मुख्य रूप से किस कारण से कम हुई?,बाढ़,अवसाद जमाव,पुलों का निर्माण,सभी,c
पेशावर कहाँ है ?,भारत,पाकिस्तान,अफगानिस्तान,बांग्लादेश,b 
बिहार में पूरब पश्चिम कोरिडोर के अंतर्गत कितनी लंबी सड़क का निर्माण किया गया है ?,512 किमी,306 किमी,402 किमी,704 किमी,a 
बिहार में 2007-08 तक सड़क की कुल लंबाई कितनी थी ?,79463 किमी,45673 किमी,81680 किमी,92740 किमी,c
मोकामा के पास राजेन्द्र प्रसाद सेतु का निर्माण कब हुआ था ?,1890,1920,1968,1975,d
पूर्व-मध्य रेलवे का मुख्यालय 2002 में कहाँ स्थापित हुआ ?,फतुहा,आलमनगर,हाजीपुर,मोकामा,c
राष्ट्रीय पोत संस्थान की स्थापना कहाँ की गई है ?,गाँधी घाट,महेंद्रु घाट,दीघा घाट,बांस घाट,b   
गृद्धकूट पर्वत कहाँ है ?,राजगीर,रोहतास,जमुई,सासाराम,a
मंदार हिल कहाँ है ?,गया,राजगीर,मधेपुरा,बांका,d 
