पूर्वी कोसी नहर की लंबाई कितनी है?,3040 किमी,115 किमी,44 किमी,85 किमी,c 
बिहार में नलकूप का प्रमुख उपयोग कहाँ होता है?,रोहतास,समस्तीपुर,गया,मधुबनी,b
बिहार में सिंचाई के लिए कुएँ का कितना प्रतिशत उपयोग होता है?,2%,10%,5%,20%,a
तालाबों द्वारा सिंचाई की सुविधा किस जिले में सबसे अधिक है?,मधुबनी,पटना,गया,नालंदा,a
भारत में तालाबों द्वारा सिंचाई का प्रतिशत कितना है?,2%,5%,9%,16%,c 
बिहार में जलस्त्रोतों का उपयोग मुख्य रूप से किस उद्देश्य के लिए होता है?,उद्योग,संग्रहण,उर्वरक,सिंचाई,d 
बिहार में पानी की कमी वाले क्षेत्रों में सिंचाई के लिए कौन सा साधन उपयोग होता है?,पईन,नलकूप,तालाब,नदी,a
सोन नदी घाटी परियोजना की शुरुआत कब की गई थी?,1874,1955,1963,1896,a
सोन नदी घाटी परियोजना के कारण किस क्षेत्र को 'चावल का कटोरा' कहा जाता है?,उत्तर पूर्व बिहार,पटना,दक्षिण पश्चिम बिहार,पूर्वी बिहार,c
गंडक नदी घाटी परियोजना का बाल्मीकिनगर में किसके सहयोग से निर्माण किया गया है?,झारखंड और उत्तर प्रदेश,उत्तर प्रदेश और नेपाल,बिहार और झारखंड,बिहार और उत्तर प्रदेश,b
कोसी नदी घाटी परियोजना का मुख्य उद्देश्य क्या है?,सिंचाई का विकास,नदी के बदलते मार्ग को रोकना,बाढ़ नियंत्रण,ऊपर के सभी,d
कोसी बैराज किस वर्ष बनकर तैयार हुआ था?,1963,1874,1955,1960,a
दुर्गावती जलाशय परियोजना का मुख्य उद्देश्य क्या है?,विद्युत उत्पादन,सिंचाई और बाढ़ नियंत्रण,मत्स्य पालन,मनोरंजन,b
ऊपरी किऊल जलाशय परियोजना किस नदी पर स्थित है?,सोन नदी,किऊल नदी,गंडक नदी,कोसी नदी,b
बिहार के वनों को कितने वर्गों में बांटा गया है?,3,4,2,5,c
आर्द्र पतझड़ वनों के मुख्य वृक्ष कौन से हैं?,महुआ और शीशम,साल और शीशम,बांस और नीम,नीम और शीशम,b
शुष्क पतझड़ वन किस जिले में अधिक विस्तार में पाया जाता है?,मुजफ्फरपुर,वैशाली,मधुबनी,कैमूर,d 
बिहार में वनों का कुल प्रतिशत क्षेत्र कितना है?,6.87%,33%,10.41%,2.49%,a
वनरोपण की प्रक्रिया में बिहार में 2005-07 में कितने वृक्ष लगाए गए?,1 करोड़,3 करोड़,2 करोड़,4 करोड़,c
संजय गांधी जैविक उद्यान कहाँ स्थित है?,पटना,मुजफ्फरपुर,बेगूसराय,गया,a
कुशेश्वर स्थान किसके लिए प्रसिद्ध है?,बाघ शिकार,पक्षी संरक्षण,जलीय जीव,राष्ट्रीय उद्यान,b
कुशेश्वर स्थान में मुख्य रूप से क्या बदला गया है?,वन्यजीव संरक्षण,जल निकासी,शिकार पर प्रतिबंध,नदी कटाव रोकना,c
ताजपुर नहर किससे निकाली गई ?,पूर्वी कोसी नहर,पश्चिमी कोसी नहर,मुख्य कोसी नदी,हुलास नहर,a
बिहार में किस प्रकार के वृक्षों की पूजा की जाती है?,आम और कटहल,वट और पीपल,शीशम और साल,महुआ और नीम,b
वन्यजीव संरक्षण के लिए कौन सा संगठन प्रमुख है?,तरूमित्र,प्रत्यूष,मंदार नेचर क्लब,ऊपर के सभी,d
दुर्गावती जलाशय परियोजना का नया बाँध कहाँ बनाया जाएगा?,सासाराम,करमचाट,पटना,नालंदा,b
कावर झील को किस प्रसिद्ध पक्षी वैज्ञानीक ने 'पक्षियों का स्वर्ग' कहा था?,डा० एपीजे अब्दुल कलाम,डा० अमर्त्य सेन,डा० सालीम अली,डा० राजेंद्र प्रसाद,c 
बिहार में आर्द्र पतझड़ वन एवं शुष्क पतझड़ वन को कौन सी वर्षा सीमा विभाजित है?,150 सेंटीमीटर,125 सेंटीमीटर,100 सेंटीमीटर,200 सेंटीमीटर,b
बिहार में कुल कितने अभ्यारण्य हैं?,12,14,10,16,b
इनमें से बिहार में सबसे कम वन किस क्षेत्र में है?,सीवान,कैमूर,गया,पश्चिम चंपारण,a
सोन नदी पर प्रस्तावित पनबिजली उत्पादन क्षमता कितनी है?,400 मेगावाट,450 मेगावाट,350 मेगावाट,500 मेगावाट,b
बिहार में वन्य जीवन की कमी का मुख्य कारण क्या है?,वन कटाई,जैव विविधता,शिकार,A और C,d
